rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
9.0,Magnificent,alaawykiller,"Dec 29, 2023",,magnific,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('magnific', 'ROOT', 'magnific')]","[('magnific', 'ROOT', 'magnific')]",{}
10.0,Oppenheimer has simply blown my mind!,kevinkandathil,"Jul 20, 2023",,oppenheim simpli blown mind,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim simpli', 'nsubj', 'blown')]","[('oppenheim', 'compound', 'simpli'), ('simpli', 'nsubj', 'blown'), ('blown', 'amod', 'mind'), ('mind', 'ROOT', 'mind')]",{'ORG': 1}
10.0,Long lasting but never boring,accountgamemail,"Sep 6, 2023",,long last never bore,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('long', 'advmod', 'last'), ('last', 'advmod', 'bore'), ('never', 'neg', 'bore'), ('bore', 'ROOT', 'bore')]",{}
10.0,Simply a cinematic masterpiece.,finley-84924,"Aug 6, 2023",,simpli cinemat masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli cinemat masterpiec', 'ROOT', 'masterpiec')]","[('simpli', 'compound', 'masterpiec'), ('cinemat', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
9.0,Deserving Oscar winner,bbosma-24403,"Mar 30, 2024",,deserv oscar winner,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('deserv oscar winner', 'ROOT', 'winner')]","[('deserv', 'compound', 'winner'), ('oscar', 'compound', 'winner'), ('winner', 'ROOT', 'winner')]",{}
10.0,"Without a shadow of a doubt, we have here Christopher Nolan's best film since the release of Inception in 2010",gabrielarchanjodombosco,"Dec 21, 2023",,without shadow doubt christoph nolan best film sinc releas incept,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('shadow doubt christoph', 'pobj', 'without'), ('nolan', 'appos', 'christoph'), ('best film sinc releas', 'nsubj', 'incept')]","[('without', 'prep', 'incept'), ('shadow', 'compound', 'christoph'), ('doubt', 'compound', 'christoph'), ('christoph', 'pobj', 'without'), ('nolan', 'appos', 'christoph'), ('best', 'amod', 'film'), ('film', 'compound', 'releas'), ('sinc', 'compound', 'releas'), ('releas', 'nsubj', 'incept'), ('incept', 'ROOT', 'incept')]",{}
6.0,Good...but should have been great.,WatershipBrakey,"Aug 28, 2023",,goodbut great,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('goodbut', 'ROOT', 'goodbut'), ('great', 'acomp', 'goodbut')]",{}
10.0,"A visual spectacle, a revolution for the cinema of recent years courtesy of Mr. Nolan",JulesAndVincent6,"Jan 19, 2024",,visual spectacl revolut cinema recent year courtesi mr nolan,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual spectacl revolut cinema recent year courtesi mr nolan', 'ROOT', 'nolan')]","[('visual', 'amod', 'cinema'), ('spectacl', 'nmod', 'cinema'), ('revolut', 'compound', 'cinema'), ('cinema', 'compound', 'courtesi'), ('recent', 'amod', 'year'), ('year', 'compound', 'courtesi'), ('courtesi', 'compound', 'nolan'), ('mr', 'compound', 'nolan'), ('nolan', 'ROOT', 'nolan')]","{'DATE': 1, 'GPE': 1}"
6.0,Barbenheimer: Barbie and Ken diffuse the A-bomb.,Top_Dawg_Critic,"Aug 1, 2023",,barbenheim barbi ken diffus abomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('barbenheim barbi ken diffus abomb', 'ROOT', 'abomb')]","[('barbenheim', 'compound', 'barbi'), ('barbi', 'compound', 'abomb'), ('ken', 'compound', 'diffus'), ('diffus', 'compound', 'abomb'), ('abomb', 'ROOT', 'abomb')]",{'PERSON': 1}
5.0,"Boring - as if watching a very, very long trailer where all your favorite actors shake hands",p-c-d-vermeulen,"Jul 28, 2023",,bore watch long trailer favorit actor shake hand,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bore', 'nsubj', 'watch'), ('long trailer favorit actor shake hand', 'dobj', 'watch')]","[('bore', 'nsubj', 'watch'), ('watch', 'ROOT', 'watch'), ('long', 'amod', 'actor'), ('trailer', 'compound', 'favorit'), ('favorit', 'compound', 'actor'), ('actor', 'compound', 'hand'), ('shake', 'compound', 'hand'), ('hand', 'dobj', 'watch')]",{}
9.0,Oppenheimer: A Magnum Opus of Intellectual Excellence,nnhuyhuy,"Aug 2, 2023",,oppenheim magnum opu intellectu excel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim magnum opu intellectu excel', 'ROOT', 'excel')]","[('oppenheim', 'compound', 'magnum'), ('magnum', 'compound', 'opu'), ('opu', 'amod', 'excel'), ('intellectu', 'compound', 'excel'), ('excel', 'ROOT', 'excel')]",{'GPE': 1}
9.0,Sir Christopher Nolan Man we love you and you never freaking Disappoint with your hyped movies sir,shakirshums,"Jul 20, 2023",,sir christoph nolan man love never freak disappoint hype movi sir,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('sir christoph nolan man love', 'nsubj', 'freak'), ('disappoint hype movi', 'dobj', 'freak')]","[('sir', 'compound', 'christoph'), ('christoph', 'compound', 'man'), ('nolan', 'compound', 'man'), ('man', 'compound', 'love'), ('love', 'nsubj', 'freak'), ('never', 'neg', 'freak'), ('freak', 'ROOT', 'freak'), ('disappoint', 'compound', 'hype'), ('hype', 'compound', 'movi'), ('movi', 'dobj', 'freak'), ('sir', 'npadvmod', 'freak')]",{'PERSON': 1}
10.0,See it in cinemas,EasyTiger,"Jul 22, 2023",,see cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinema', 'dobj', 'see')]","[('see', 'ROOT', 'see'), ('cinema', 'dobj', 'see')]",{}
10.0,My experience,Danielll420,"Jul 20, 2023",,experi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('experi', 'ROOT', 'experi')]",{}
8.0,Stunned After.,zzfiahd,"Jul 20, 2023",,stun,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stun', 'ROOT', 'stun')]","[('stun', 'ROOT', 'stun')]",{}
10.0,Mesmerizing Masterpiece By Mr. Nolan: Take A Bow Sir 🙏🙏,mannahimu,"Jul 23, 2023",,mesmer masterpiec mr nolan take bow sir,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mesmer masterpiec', 'nsubj', 'take'), ('mr nolan', 'appos', 'masterpiec')]","[('mesmer', 'compound', 'masterpiec'), ('masterpiec', 'nsubj', 'take'), ('mr', 'compound', 'nolan'), ('nolan', 'appos', 'masterpiec'), ('take', 'ROOT', 'take'), ('bow', 'dobj', 'take'), ('sir', 'npadvmod', 'take')]",{'PERSON': 1}
6.0,Stylistically Annoying,atlasmb,"Dec 25, 2023",,stylist annoy,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stylist', 'nsubj', 'annoy')]","[('stylist', 'nsubj', 'annoy'), ('annoy', 'ROOT', 'annoy')]",{}
8.0,Oppenheimer - A Fast Paced History Movie (with an extreme long runtime),CutlasSaber,"Jul 25, 2023",,oppenheim fast pace histori movi extrem long runtim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim fast pace histori movi', 'nsubj', 'extrem')]","[('oppenheim', 'compound', 'movi'), ('fast', 'amod', 'pace'), ('pace', 'compound', 'movi'), ('histori', 'compound', 'movi'), ('movi', 'nsubj', 'extrem'), ('extrem', 'ROOT', 'extrem'), ('long', 'advmod', 'runtim'), ('runtim', 'dobj', 'extrem')]",{'ORG': 1}
7.0,Visually stunning but somewhat... breathless,sascha_z,"Jul 24, 2023",,visual stun somewhat breathless,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('visual stun', 'nsubj', 'breathless')]","[('visual', 'amod', 'stun'), ('stun', 'nsubj', 'breathless'), ('somewhat', 'advmod', 'breathless'), ('breathless', 'ROOT', 'breathless')]",{}
2.0,"Commie, Not Commie",bratemili-12922,"Apr 4, 2024",,commi commi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('commi commi', 'ROOT', 'commi')]","[('commi', 'amod', 'commi'), ('commi', 'ROOT', 'commi')]",{}
10.0,The Man Who Changed The World and Cinema,powellian6,"Jul 24, 2023",,man chang world cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('man chang world cinema', 'ROOT', 'cinema')]","[('man', 'compound', 'cinema'), ('chang', 'compound', 'cinema'), ('world', 'compound', 'cinema'), ('cinema', 'ROOT', 'cinema')]",{'PERSON': 1}
10.0,I have only ever rated 2 films 10/10. This is one of them.,charlie-04315,"Jul 25, 2023",,ever rate film one,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('ever rate', 'ROOT', 'rate'), ('film', 'dobj', 'rate')]","[('ever', 'advmod', 'rate'), ('rate', 'ROOT', 'rate'), ('film', 'dobj', 'rate'), ('one', 'npadvmod', 'rate')]",{'CARDINAL': 1}
10.0,Powerful!,hayk678,"Jul 20, 2023",,power,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('power', 'ROOT', 'power')]","[('power', 'ROOT', 'power')]",{}
10.0,Up there with Interstellar as one of Nolan's best works,alecnazworth,"Dec 31, 2023",,interstellar one nolan best work,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('interstellar one nolan best work', 'ROOT', 'work')]","[('interstellar', 'amod', 'work'), ('one', 'nummod', 'nolan'), ('nolan', 'npadvmod', 'best'), ('best', 'amod', 'work'), ('work', 'ROOT', 'work')]",{'CARDINAL': 1}
9.0,Best movie I've seen in a long time,mattssonfelix,"Jul 27, 2023",,best movi ive seen long time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen')]","[('best', 'amod', 'movi'), ('movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen'), ('ve', 'aux', 'seen'), ('seen', 'relcl', 'movi'), ('long', 'amod', 'time'), ('time', 'npadvmod', 'seen')]",{}
10.0,The most important film ever made,forward07,"Jul 31, 2023",,import film ever made,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('import film', 'nsubj', 'made')]","[('import', 'compound', 'film'), ('film', 'nsubj', 'made'), ('ever', 'advmod', 'made'), ('made', 'ROOT', 'made')]",{}
6.0,Didn't match the expectations.,abhishekmnicolson,"Jul 22, 2023",,didnt match expect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('didnt match', 'nsubj', 'expect')]","[('did', 'aux', 'match'), ('nt', 'neg', 'match'), ('match', 'nsubj', 'expect'), ('expect', 'ROOT', 'expect')]",{}
10.0,Nolan has done it again!,heinzketchup-21881,"Jul 26, 2023",,nolan done,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'nsubj', 'done')]","[('nolan', 'nsubj', 'done'), ('done', 'ROOT', 'done')]",{}
6.0,Oppenheimer: An Overhyped Epic That Falls Short on Expectations and Overstays its Welcome,tim_d3,"Jul 24, 2023",,oppenheim overhyp epic fall short expect overstay welcom,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('oppenheim', 'compound', 'overhyp'), ('overhyp', 'npadvmod', 'expect'), ('epic', 'compound', 'fall'), ('fall', 'npadvmod', 'expect'), ('short', 'amod', 'fall'), ('expect', 'ROOT', 'expect'), ('overstay', 'ccomp', 'expect'), ('welcom', 'dobj', 'expect')]","{'GPE': 1, 'DATE': 1}"
2.0,"Just tell the story, for God's sake",bruce6110,"Aug 18, 2023",,tell stori god sake,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('stori', 'dobj', 'tell'), ('god sake', 'dobj', 'tell')]","[('tell', 'ROOT', 'tell'), ('stori', 'dobj', 'tell'), ('god', 'compound', 'sake'), ('sake', 'dobj', 'tell')]",{}
10.0,A Cinematographers Wet Dream,NormalGuyReviews,"Nov 25, 2023",,cinematograph wet dream,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinematograph wet dream', 'ROOT', 'dream')]","[('cinematograph', 'amod', 'dream'), ('wet', 'amod', 'dream'), ('dream', 'ROOT', 'dream')]",{}
9.0,9 out of 10...for now,jfalcon-84417,"Jul 21, 2023",,,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],[],{}
10.0,Defenitely worth it!!!,harshitguptaeleventh,"Jul 23, 2023",,defenit worth,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('defenit', 'ROOT', 'defenit')]","[('defenit', 'ROOT', 'defenit'), ('worth', 'acomp', 'defenit')]",{}
8.0,A spectacular feat of filmmaking,malachiweaver,"Dec 29, 2023",,spectacular feat filmmak,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('spectacular feat filmmak', 'ROOT', 'filmmak')]","[('spectacular', 'amod', 'filmmak'), ('feat', 'compound', 'filmmak'), ('filmmak', 'ROOT', 'filmmak')]",{}
9.0,An incredibly important movie,vinods75,"Aug 4, 2023",,incred import movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('incred import movi', 'ROOT', 'movi')]","[('incred', 'amod', 'movi'), ('import', 'compound', 'movi'), ('movi', 'ROOT', 'movi')]",{}
10.0,Devastatingly Beautiful,aahmedzeeshan,"Aug 13, 2023",,devastatingli beauti,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('devastatingli beauti', 'ROOT', 'beauti')]","[('devastatingli', 'compound', 'beauti'), ('beauti', 'ROOT', 'beauti')]",{'PERSON': 1}
6.0,A possible bomb about a bomb.,dmholloway-18633,"Jul 21, 2023",,possibl bomb bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('possibl bomb bomb', 'ROOT', 'bomb')]","[('possibl', 'compound', 'bomb'), ('bomb', 'compound', 'bomb'), ('bomb', 'ROOT', 'bomb')]",{}
10.0,Best movie I have seen in many years!,zbuuury,"Aug 2, 2023",,best movi seen mani year,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best movi', 'nsubj', 'seen')]","[('best', 'amod', 'movi'), ('movi', 'nsubj', 'seen'), ('seen', 'ROOT', 'seen'), ('mani', 'compound', 'year'), ('year', 'npadvmod', 'seen')]",{'DATE': 1}
7.0,The second watch is always best with Nolan (and skip the exhausting parts),mail-4230,"Dec 5, 2023",,second watch alway best nolan skip exhaust part,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('alway best nolan skip exhaust part', 'dobj', 'watch')]","[('second', 'advmod', 'watch'), ('watch', 'ROOT', 'watch'), ('alway', 'advmod', 'best'), ('best', 'amod', 'part'), ('nolan', 'npadvmod', 'skip'), ('skip', 'compound', 'part'), ('exhaust', 'compound', 'part'), ('part', 'dobj', 'watch')]","{'ORDINAL': 1, 'FAC': 1}"
5.0,Unimpressed,jsbay,"Aug 3, 2023",,unimpress,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('unimpress', 'ROOT', 'unimpress')]",{}
,Total disappointment,raskladushka,"Dec 15, 2023",,total disappoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('total disappoint', 'ROOT', 'disappoint')]","[('total', 'amod', 'disappoint'), ('disappoint', 'ROOT', 'disappoint')]",{}
10.0,Pretty much perfect,chris_rowe-881-168820,"Jul 27, 2023",,pretti much perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('pretti', 'npadvmod', 'perfect'), ('much', 'advmod', 'perfect'), ('perfect', 'ROOT', 'perfect')]",{}
10.0,"An Awe-Inspiring Triumph: Christopher Nolan's ""Oppenheimer""",chitreshgupta,"Jul 23, 2023",,aweinspir triumph christoph nolan oppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('aweinspir triumph christoph nolan oppenheim', 'ROOT', 'oppenheim')]","[('aweinspir', 'compound', 'christoph'), ('triumph', 'compound', 'christoph'), ('christoph', 'compound', 'oppenheim'), ('nolan', 'compound', 'oppenheim'), ('oppenheim', 'ROOT', 'oppenheim')]","{'PERSON': 1, 'GPE': 1}"
10.0,Wow,kszv-72477,"Feb 28, 2024",,wow,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('wow', 'ROOT', 'wow')]",{}
10.0,Masterpiece,WooderIce64,"Mar 8, 2024",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,A Nolan-Murphy Masterpiece,ajintvarghese1,"Mar 10, 2024",,nolanmurphi masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolanmurphi masterpiec', 'ROOT', 'masterpiec')]","[('nolanmurphi', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{'PERSON': 1}
6.0,"Meh, OKish in parts, problematic subtext",indifferentlyinsouciant,"Jul 22, 2023",,meh okish part problemat subtext,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('meh', 'nsubj', 'okish'), ('part problemat', 'dobj', 'okish')]","[('meh', 'nsubj', 'okish'), ('okish', 'ROOT', 'okish'), ('part', 'compound', 'problemat'), ('problemat', 'dobj', 'okish'), ('subtext', 'npadvmod', 'okish')]",{'PERSON': 1}
9.0,An important part of history,Imme-van-Gorp,"Dec 30, 2023",,import part histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('part', 'dobj', 'import')]","[('import', 'ROOT', 'import'), ('part', 'dobj', 'import'), ('histori', 'npadvmod', 'import')]",{}
6.0,Star-studded Cast Brings Dialog Heavy Biopic,swmccrary-15102,"Jul 30, 2023",,starstud cast bring dialog heavi biopic,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('starstud cast', 'nsubj', 'bring'), ('dialog heavi biopic', 'dobj', 'bring')]","[('starstud', 'compound', 'cast'), ('cast', 'nsubj', 'bring'), ('bring', 'ROOT', 'bring'), ('dialog', 'compound', 'heavi'), ('heavi', 'compound', 'biopic'), ('biopic', 'dobj', 'bring')]",{}
3.0,A well marketed snooze fest,kqjcxy,"Aug 28, 2023",,well market snooz fest,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('market', 'nsubj', 'snooz')]","[('well', 'intj', 'snooz'), ('market', 'nsubj', 'snooz'), ('snooz', 'ROOT', 'snooz'), ('fest', 'advmod', 'snooz')]",{}
,Cinematic integration,IBO98X,"Jul 23, 2023",,cinemat integr,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinemat integr', 'ROOT', 'integr')]","[('cinemat', 'compound', 'integr'), ('integr', 'ROOT', 'integr')]",{}
10.0,Cinema is its most visceral form,revparu,"Jul 21, 2023",,cinema viscer form,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinema viscer form', 'ROOT', 'form')]","[('cinema', 'compound', 'viscer'), ('viscer', 'compound', 'form'), ('form', 'ROOT', 'form')]",{}
9.0,Modern day masterpiece!,manishrvce,"Jul 30, 2023",,modern day masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('modern day masterpiec', 'ROOT', 'masterpiec')]","[('modern', 'amod', 'day'), ('day', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
9.0,Rami Malek 😂,kianjames-02823,"Jul 27, 2023",,ramus malek,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('ramus malek', 'ROOT', 'malek')]","[('ramus', 'compound', 'malek'), ('malek', 'ROOT', 'malek')]",{}
10.0,One of nolans best,judealexharnett,"Nov 13, 2023",,one nolan best,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('one', 'nummod', 'nolan'), ('nolan', 'npadvmod', 'best'), ('best', 'ROOT', 'best')]",{'CARDINAL': 1}
9.0,Bombastic cinema experience,darkerpassenger,"Jul 20, 2023",,bombast cinema experi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bombast cinema experi', 'ROOT', 'experi')]","[('bombast', 'compound', 'experi'), ('cinema', 'compound', 'experi'), ('experi', 'ROOT', 'experi')]",{'PERSON': 1}
10.0,No one wins,gypsy-87293,"Jul 21, 2023",,one win,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one win', 'ROOT', 'win')]","[('one', 'nummod', 'win'), ('win', 'ROOT', 'win')]",{'CARDINAL': 1}
7.0,Like going down a mine,techfilz,"Feb 24, 2024",,like go mine,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('mine', 'nsubj', 'go')]","[('like', 'intj', 'go'), ('go', 'ROOT', 'go'), ('mine', 'nsubj', 'go')]",{}
10.0,Another Win for Christopher Nolan,nolinger-48439,"Jul 23, 2023",,anoth win christoph nolan,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('anoth', 'nsubj', 'win')]","[('anoth', 'nsubj', 'win'), ('win', 'compound', 'christoph'), ('christoph', 'compound', 'nolan'), ('nolan', 'ROOT', 'nolan')]",{}
7.0,"Well, just a tad over rated",GeorgeSickler,"Apr 13, 2024",,well tad rate,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('well tad rate', 'ROOT', 'rate')]","[('well', 'intj', 'rate'), ('tad', 'compound', 'rate'), ('rate', 'ROOT', 'rate')]",{}
2.0,"Boring Attempt to Create Sympathy For A ''Villain""",DuskShadow,"Mar 12, 2024",,bore attempt creat sympathi villain,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bore attempt', 'ROOT', 'attempt'), ('creat sympathi villain', 'dobj', 'attempt')]","[('bore', 'compound', 'attempt'), ('attempt', 'ROOT', 'attempt'), ('creat', 'compound', 'sympathi'), ('sympathi', 'compound', 'villain'), ('villain', 'dobj', 'attempt')]",{}
10.0,This film was even better the 2nd time!,MoviesbyChris,"Jul 23, 2023",,film even better nd time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film', 'ROOT', 'film')]","[('film', 'ROOT', 'film'), ('even', 'advmod', 'better'), ('better', 'advmod', 'film'), ('nd', 'compound', 'time'), ('time', 'npadvmod', 'film')]",{}
10.0,My favorite Christopher Nolan movie,jdshald-785-708376,"Jul 21, 2023",,favorit christoph nolan movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('favorit christoph nolan movi', 'ROOT', 'movi')]","[('favorit', 'compound', 'christoph'), ('christoph', 'compound', 'movi'), ('nolan', 'compound', 'movi'), ('movi', 'ROOT', 'movi')]",{'ORG': 1}
10.0,Cinema Personified: Incredible Movie,cinemapersonified,"Jul 29, 2023",,cinema personifi incred movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cinema personifi', 'nsubj', 'incred'), ('movi', 'dobj', 'incred')]","[('cinema', 'compound', 'personifi'), ('personifi', 'nsubj', 'incred'), ('incred', 'ROOT', 'incred'), ('movi', 'dobj', 'incred')]",{}
10.0,The best film of 2023!,djrmc24,"Jul 22, 2023",,best film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best film', 'ROOT', 'film')]","[('best', 'amod', 'film'), ('film', 'ROOT', 'film')]",{}
10.0,Unforgettable. A work of genius.,LeAvantGuardian,"Jul 26, 2023",,unforgett work geniu,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('unforgett work geniu', 'ROOT', 'geniu')]","[('unforgett', 'compound', 'geniu'), ('work', 'compound', 'geniu'), ('geniu', 'ROOT', 'geniu')]",{}
10.0,Nolan's best film to date.,MOscarbradley,"Jul 22, 2023",,nolan best film date,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan best film date', 'ROOT', 'date')]","[('nolan', 'nmod', 'date'), ('best', 'amod', 'date'), ('film', 'compound', 'date'), ('date', 'ROOT', 'date')]",{'ORG': 1}
6.0,Not as i expected,asadkunbr,"Nov 28, 2024",,expect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('expect', 'ROOT', 'expect')]",{}
